Freq.	-V(n002)/I(I1)
3.86400000000000e+003	(1.22038621727626e+002dB,-7.71143440814630e+001°)
3.86500000000000e+003	(1.22031282592692e+002dB,-7.71326668864632e+001°)
3.86600000000000e+003	(1.22023921411303e+002dB,-7.71506334978683e+001°)
3.86700000000000e+003	(1.22016538656818e+002dB,-7.71682433636391e+001°)
3.86800000000000e+003	(1.22009134798919e+002dB,-7.71854959454634e+001°)
3.86900000000000e+003	(1.22001710303667e+002dB,-7.72023907179427e+001°)
3.87000000000000e+003	(1.21994265633554e+002dB,-7.72189271677948e+001°)
3.87100000000000e+003	(1.21986801247566e+002dB,-7.72351047930708e+001°)
3.87200000000000e+003	(1.21979317601239e+002dB,-7.72509231023887e+001°)
3.87300000000000e+003	(1.21971815146722e+002dB,-7.72663816141804e+001°)
3.87400000000000e+003	(1.21964294332843e+002dB,-7.72814798559547e+001°)
3.87500000000000e+003	(1.21956755605171e+002dB,-7.72962173635758e+001°)
3.87600000000000e+003	(1.21949199406082e+002dB,-7.73105936805555e+001°)
3.87700000000000e+003	(1.21941626174832e+002dB,-7.73246083573614e+001°)
3.87800000000000e+003	(1.21934036347624e+002dB,-7.73382609507386e+001°)
3.87900000000000e+003	(1.21926430357677e+002dB,-7.73515510230473e+001°)
3.88000000000000e+003	(1.21918808635306e+002dB,-7.73644781416146e+001°)
3.88100000000000e+003	(1.21911171607988e+002dB,-7.73770418781000e+001°)
3.88200000000000e+003	(1.21903519700444e+002dB,-7.73892418078767e+001°)
3.88300000000000e+003	(1.21895853334715e+002dB,-7.74010775094258e+001°)
3.88400000000000e+003	(1.21888172930237e+002dB,-7.74125485637464e+001°)
3.88500000000000e+003	(1.21880478903925e+002dB,-7.74236545537784e+001°)
3.88600000000000e+003	(1.21872771670251e+002dB,-7.74343950638398e+001°)
3.88700000000000e+003	(1.21865051641329e+002dB,-7.74447696790782e+001°)
3.88800000000000e+003	(1.21857319226995e+002dB,-7.74547779849364e+001°)
3.88900000000000e+003	(1.21849574834896e+002dB,-7.74644195666318e+001°)
3.89000000000000e+003	(1.21841818870572e+002dB,-7.74736940086488e+001°)
3.89100000000000e+003	(1.21834051737543e+002dB,-7.74826008942451e+001°)
3.89200000000000e+003	(1.21826273837401e+002dB,-7.74911398049737e+001°)
3.89300000000000e+003	(1.21818485569894e+002dB,-7.74993103202143e+001°)
3.89400000000000e+003	(1.21810687333019e+002dB,-7.75071120167226e+001°)
3.89500000000000e+003	(1.21802879523114e+002dB,-7.75145444681898e+001°)
3.89600000000000e+003	(1.21795062534948e+002dB,-7.75216072448171e+001°)
3.89700000000000e+003	(1.21787236761815e+002dB,-7.75282999129030e+001°)
3.89800000000000e+003	(1.21779402595627e+002dB,-7.75346220344436e+001°)
3.89900000000000e+003	(1.21771560427015e+002dB,-7.75405731667465e+001°)
3.90000000000000e+003	(1.21763710645415e+002dB,-7.75461528620580e+001°)
3.90100000000000e+003	(1.21755853639175e+002dB,-7.75513606672025e+001°)
3.90200000000000e+003	(1.21747989795647e+002dB,-7.75561961232367e+001°)
3.90300000000000e+003	(1.21740119501289e+002dB,-7.75606587651138e+001°)
3.90400000000000e+003	(1.21732243141763e+002dB,-7.75647481213644e+001°)
3.90500000000000e+003	(1.21724361102036e+002dB,-7.75684637137882e+001°)
3.90600000000000e+003	(1.21716473766484e+002dB,-7.75718050571586e+001°)
3.90700000000000e+003	(1.21708581518992e+002dB,-7.75747716589412e+001°)
3.90800000000000e+003	(1.21700684743057e+002dB,-7.75773630190251e+001°)
3.90900000000000e+003	(1.21692783821898e+002dB,-7.75795786294662e+001°)
3.91000000000000e+003	(1.21684879138552e+002dB,-7.75814179742453e+001°)
3.91100000000000e+003	(1.21676971075989e+002dB,-7.75828805290367e+001°)
3.91200000000000e+003	(1.21669060017213e+002dB,-7.75839657609930e+001°)
3.91300000000000e+003	(1.21661146345374e+002dB,-7.75846731285401e+001°)
3.91400000000000e+003	(1.21653230443872e+002dB,-7.75850020811863e+001°)
3.91500000000000e+003	(1.21645312696473e+002dB,-7.75849520593460e+001°)
3.91600000000000e+003	(1.21637393487412e+002dB,-7.75845224941736e+001°)
3.91700000000000e+003	(1.21629473201513e+002dB,-7.75837128074136e+001°)
3.91800000000000e+003	(1.21621552224291e+002dB,-7.75825224112621e+001°)
3.91900000000000e+003	(1.21613630942074e+002dB,-7.75809507082431e+001°)
3.92000000000000e+003	(1.21605709742113e+002dB,-7.75789970910968e+001°)
3.92100000000000e+003	(1.21597789012695e+002dB,-7.75766609426826e+001°)
3.92200000000000e+003	(1.21589869143262e+002dB,-7.75739416358956e+001°)
3.92300000000000e+003	(1.21581950524527e+002dB,-7.75708385335961e+001°)
3.92400000000000e+003	(1.21574033548588e+002dB,-7.75673509885550e+001°)
3.92500000000000e+003	(1.21566118609049e+002dB,-7.75634783434101e+001°)
3.92600000000000e+003	(1.21558206101141e+002dB,-7.75592199306400e+001°)
3.92700000000000e+003	(1.21550296421836e+002dB,-7.75545750725489e+001°)
3.92800000000000e+003	(1.21542389969972e+002dB,-7.75495430812700e+001°)
3.92900000000000e+003	(1.21534487146376e+002dB,-7.75441232587790e+001°)
3.93000000000000e+003	(1.21526588353982e+002dB,-7.75383148969255e+001°)
3.93100000000000e+003	(1.21518693997955e+002dB,-7.75321172774787e+001°)
3.93200000000000e+003	(1.21510804485821e+002dB,-7.75255296721875e+001°)
3.93300000000000e+003	(1.21502920227583e+002dB,-7.75185513428573e+001°)
3.93400000000000e+003	(1.21495041635853e+002dB,-7.75111815414410e+001°)
3.93500000000000e+003	(1.21487169125980e+002dB,-7.75034195101462e+001°)
3.93600000000000e+003	(1.21479303116170e+002dB,-7.74952644815605e+001°)
3.93700000000000e+003	(1.21471444027623e+002dB,-7.74867156787886e+001°)
3.93800000000000e+003	(1.21463592284657e+002dB,-7.74777723156114e+001°)
3.93900000000000e+003	(1.21455748314840e+002dB,-7.74684335966572e+001°)
3.94000000000000e+003	(1.21447912549121e+002dB,-7.74586987175935e+001°)
3.94100000000000e+003	(1.21440085421959e+002dB,-7.74485668653335e+001°)
3.94200000000000e+003	(1.21432267371463e+002dB,-7.74380372182622e+001°)
3.94300000000000e+003	(1.21424458839515e+002dB,-7.74271089464799e+001°)
3.94400000000000e+003	(1.21416660271915e+002dB,-7.74157812120631e+001°)
3.94500000000000e+003	(1.21408872118507e+002dB,-7.74040531693459e+001°)
3.94600000000000e+003	(1.21401094833321e+002dB,-7.73919239652180e+001°)
3.94700000000000e+003	(1.21393328874707e+002dB,-7.73793927394448e+001°)
3.94800000000000e+003	(1.21385574705473e+002dB,-7.73664586250048e+001°)
3.94900000000000e+003	(1.21377832793024e+002dB,-7.73531207484486e+001°)
3.95000000000000e+003	(1.21370103609499e+002dB,-7.73393782302771e+001°)
3.95100000000000e+003	(1.21362387631913e+002dB,-7.73252301853423e+001°)
3.95200000000000e+003	(1.21354685342295e+002dB,-7.73106757232674e+001°)
3.95300000000000e+003	(1.21346997227834e+002dB,-7.72957139488910e+001°)
3.95400000000000e+003	(1.21339323781012e+002dB,-7.72803439627302e+001°)
3.95500000000000e+003	(1.21331665499757e+002dB,-7.72645648614696e+001°)
3.95600000000000e+003	(1.21324022887577e+002dB,-7.72483757384715e+001°)
3.95700000000000e+003	(1.21316396453711e+002dB,-7.72317756843099e+001°)
3.95800000000000e+003	(1.21308786713266e+002dB,-7.72147637873291e+001°)
3.95900000000000e+003	(1.21301194187370e+002dB,-7.71973391342256e+001°)
3.96000000000000e+003	(1.21293619403309e+002dB,-7.71795008106568e+001°)
3.96100000000000e+003	(1.21286062894679e+002dB,-7.71612479018735e+001°)
3.96200000000000e+003	(1.21278525201530e+002dB,-7.71425794933794e+001°)
3.96300000000000e+003	(1.21271006870511e+002dB,-7.71234946716170e+001°)
3.96400000000000e+003	(1.21263508455019e+002dB,-7.71039925246811e+001°)
3.96500000000000e+003	(1.21256030515349e+002dB,-7.70840721430589e+001°)
3.96600000000000e+003	(1.21248573618833e+002dB,-7.70637326203994e+001°)
3.96700000000000e+003	(1.21241138339996e+002dB,-7.70429730543114e+001°)
3.96800000000000e+003	(1.21233725260701e+002dB,-7.70217925471911e+001°)
3.96900000000000e+003	(1.21226334970297e+002dB,-7.70001902070792e+001°)
3.97000000000000e+003	(1.21218968065765e+002dB,-7.69781651485499e+001°)
3.97100000000000e+003	(1.21211625151869e+002dB,-7.69557164936294e+001°)
3.97200000000000e+003	(1.21204306841303e+002dB,-7.69328433727485e+001°)
3.97300000000000e+003	(1.21197013754836e+002dB,-7.69095449257261e+001°)
3.97400000000000e+003	(1.21189746521465e+002dB,-7.68858203027866e+001°)
3.97500000000000e+003	(1.21182505778554e+002dB,-7.68616686656111e+001°)
3.97600000000000e+003	(1.21175292171990e+002dB,-7.68370891884241e+001°)
3.97700000000000e+003	(1.21168106356319e+002dB,-7.68120810591135e+001°)
3.97800000000000e+003	(1.21160948994900e+002dB,-7.67866434803885e+001°)
3.97900000000000e+003	(1.21153820760045e+002dB,-7.67607756709725e+001°)
3.98000000000000e+003	(1.21146722333164e+002dB,-7.67344768668349e+001°)
3.98100000000000e+003	(1.21139654404908e+002dB,-7.67077463224599e+001°)
3.98200000000000e+003	(1.21132617675311e+002dB,-7.66805833121539e+001°)
3.98300000000000e+003	(1.21125612853929e+002dB,-7.66529871313926e+001°)
3.98400000000000e+003	(1.21118640659982e+002dB,-7.66249570982087e+001°)
3.98500000000000e+003	(1.21111701822492e+002dB,-7.65964925546195e+001°)
3.98600000000000e+003	(1.21104797080415e+002dB,-7.65675928680970e+001°)
3.98700000000000e+003	(1.21097927182780e+002dB,-7.65382574330790e+001°)
3.98800000000000e+003	(1.21091092888821e+002dB,-7.65084856725242e+001°)
3.98900000000000e+003	(1.21084294968107e+002dB,-7.64782770395108e+001°)
3.99000000000000e+003	(1.21077534200668e+002dB,-7.64476310188794e+001°)
3.99100000000000e+003	(1.21070811377129e+002dB,-7.64165471289193e+001°)
3.99200000000000e+003	(1.21064127298822e+002dB,-7.63850249231037e+001°)
3.99300000000000e+003	(1.21057482777917e+002dB,-7.63530639918685e+001°)
3.99400000000000e+003	(1.21050878637535e+002dB,-7.63206639644394e+001°)
3.99500000000000e+003	(1.21044315711864e+002dB,-7.62878245107058e+001°)
3.99600000000000e+003	(1.21037794846269e+002dB,-7.62545453431448e+001°)
3.99700000000000e+003	(1.21031316897402e+002dB,-7.62208262187919e+001°)
3.99800000000000e+003	(1.21024882733306e+002dB,-7.61866669412631e+001°)
3.99900000000000e+003	(1.21018493233512e+002dB,-7.61520673628252e+001°)
4.00000000000000e+003	(1.21012149289138e+002dB,-7.61170273865196e+001°)
4.00100000000000e+003	(1.21005851802981e+002dB,-7.60815469683343e+001°)
4.00200000000000e+003	(1.20999601689599e+002dB,-7.60456261194295e+001°)
4.00300000000000e+003	(1.20993399875398e+002dB,-7.60092649084158e+001°)
4.00400000000000e+003	(1.20987247298704e+002dB,-7.59724634636826e+001°)
4.00500000000000e+003	(1.20981144909835e+002dB,-7.59352219757830e+001°)
4.00600000000000e+003	(1.20975093671169e+002dB,-7.58975406998699e+001°)
4.00700000000000e+003	(1.20969094557196e+002dB,-7.58594199581861e+001°)
4.00800000000000e+003	(1.20963148554575e+002dB,-7.58208601426101e+001°)
4.00900000000000e+003	(1.20957256662180e+002dB,-7.57818617172554e+001°)
4.01000000000000e+003	(1.20951419891133e+002dB,-7.57424252211231e+001°)
4.01100000000000e+003	(1.20945639264839e+002dB,-7.57025512708119e+001°)
4.01200000000000e+003	(1.20939915819008e+002dB,-7.56622405632814e+001°)
4.01300000000000e+003	(1.20934250601668e+002dB,-7.56214938786708e+001°)
4.01400000000000e+003	(1.20928644673172e+002dB,-7.55803120831727e+001°)
4.01500000000000e+003	(1.20923099106197e+002dB,-7.55386961319612e+001°)
4.01600000000000e+003	(1.20917614985726e+002dB,-7.54966470721762e+001°)
4.01700000000000e+003	(1.20912193409034e+002dB,-7.54541660459608e+001°)
4.01800000000000e+003	(1.20906835485647e+002dB,-7.54112542935533e+001°)
4.01900000000000e+003	(1.20901542337308e+002dB,-7.53679131564337e+001°)
4.02000000000000e+003	(1.20896315097915e+002dB,-7.53241440805233e+001°)
4.02100000000000e+003	(1.20891154913464e+002dB,-7.52799486194371e+001°)
4.02200000000000e+003	(1.20886062941964e+002dB,-7.52353284377886e+001°)
4.02300000000000e+003	(1.20881040353353e+002dB,-7.51902853145460e+001°)
4.02400000000000e+003	(1.20876088329394e+002dB,-7.51448211464391e+001°)
4.02500000000000e+003	(1.20871208063560e+002dB,-7.50989379514171e+001°)
4.02600000000000e+003	(1.20866400760904e+002dB,-7.50526378721521e+001°)
4.02700000000000e+003	(1.20861667637915e+002dB,-7.50059231795934e+001°)
4.02800000000000e+003	(1.20857009922364e+002dB,-7.49587962765665e+001°)
4.02900000000000e+003	(1.20852428853125e+002dB,-7.49112597014164e+001°)
4.03000000000000e+003	(1.20847925679989e+002dB,-7.48633161316952e+001°)
4.03100000000000e+003	(1.20843501663459e+002dB,-7.48149683878903e+001°)
4.03200000000000e+003	(1.20839158074526e+002dB,-7.47662194371931e+001°)
4.03300000000000e+003	(1.20834896194432e+002dB,-7.47170723973043e+001°)
4.03400000000000e+003	(1.20830717314411e+002dB,-7.46675305402758e+001°)
4.03500000000000e+003	(1.20826622735413e+002dB,-7.46175972963846e+001°)
4.03600000000000e+003	(1.20822613767811e+002dB,-7.45672762580389e+001°)
4.03700000000000e+003	(1.20818691731087e+002dB,-7.45165711837109e+001°)
4.03800000000000e+003	(1.20814857953499e+002dB,-7.44654860018954e+001°)
4.03900000000000e+003	(1.20811113771723e+002dB,-7.44140248150915e+001°)
4.04000000000000e+003	(1.20807460530483e+002dB,-7.43621919038011e+001°)
4.04100000000000e+003	(1.20803899582150e+002dB,-7.43099917305456e+001°)
4.04200000000000e+003	(1.20800432286324e+002dB,-7.42574289438931e+001°)
4.04300000000000e+003	(1.20797060009394e+002dB,-7.42045083824944e+001°)
4.04400000000000e+003	(1.20793784124071e+002dB,-7.41512350791244e+001°)
4.04500000000000e+003	(1.20790606008901e+002dB,-7.40976142647208e+001°)
4.04600000000000e+003	(1.20787527047754e+002dB,-7.40436513724226e+001°)
4.04700000000000e+003	(1.20784548629283e+002dB,-7.39893520415952e+001°)
4.04800000000000e+003	(1.20781672146362e+002dB,-7.39347221218453e+001°)
4.04900000000000e+003	(1.20778898995503e+002dB,-7.38797676770171e+001°)
4.05000000000000e+003	(1.20776230576236e+002dB,-7.38244949891611e+001°)
4.05100000000000e+003	(1.20773668290470e+002dB,-7.37689105624765e+001°)
4.05200000000000e+003	(1.20771213541827e+002dB,-7.37130211272166e+001°)
4.05300000000000e+003	(1.20768867734946e+002dB,-7.36568336435539e+001°)
4.05400000000000e+003	(1.20766632274760e+002dB,-7.36003553053969e+001°)
4.05500000000000e+003	(1.20764508565743e+002dB,-7.35435935441527e+001°)
4.05600000000000e+003	(1.20762498011135e+002dB,-7.34865560324301e+001°)
4.05700000000000e+003	(1.20760602012129e+002dB,-7.34292506876730e+001°)
4.05800000000000e+003	(1.20758821967038e+002dB,-7.33716856757208e+001°)
4.05900000000000e+003	(1.20757159270423e+002dB,-7.33138694142846e+001°)
4.06000000000000e+003	(1.20755615312202e+002dB,-7.32558105763366e+001°)
4.06100000000000e+003	(1.20754191476721e+002dB,-7.31975180933969e+001°)
4.06200000000000e+003	(1.20752889141799e+002dB,-7.31390011587195e+001°)
4.06300000000000e+003	(1.20751709677741e+002dB,-7.30802692303596e+001°)
4.06400000000000e+003	(1.20750654446323e+002dB,-7.30213320341216e+001°)
4.06500000000000e+003	(1.20749724799746e+002dB,-7.29621995663730e+001°)
4.06600000000000e+003	(1.20748922079558e+002dB,-7.29028820967189e+001°)
4.06700000000000e+003	(1.20748247615551e+002dB,-7.28433901705264e+001°)
4.06800000000000e+003	(1.20747702724621e+002dB,-7.27837346112904e+001°)
4.06900000000000e+003	(1.20747288709608e+002dB,-7.27239265228300e+001°)
4.07000000000000e+003	(1.20747006858094e+002dB,-7.26639772913072e+001°)
4.07100000000000e+003	(1.20746858441184e+002dB,-7.26038985870576e+001°)
4.07200000000000e+003	(1.20746844712251e+002dB,-7.25437023662215e+001°)
4.07300000000000e+003	(1.20746966905655e+002dB,-7.24834008721680e+001°)
4.07400000000000e+003	(1.20747226235434e+002dB,-7.24230066367026e+001°)
4.07500000000000e+003	(1.20747623893970e+002dB,-7.23625324810388e+001°)
4.07600000000000e+003	(1.20748161050620e+002dB,-7.23019915165398e+001°)
4.07700000000000e+003	(1.20748838850336e+002dB,-7.22413971452032e+001°)
4.07800000000000e+003	(1.20749658412244e+002dB,-7.21807630598891e+001°)
4.07900000000000e+003	(1.20750620828211e+002dB,-7.21201032442752e+001°)
4.08000000000000e+003	(1.20751727161379e+002dB,-7.20594319725330e+001°)
4.08100000000000e+003	(1.20752978444689e+002dB,-7.19987638087086e+001°)
4.08200000000000e+003	(1.20754375679368e+002dB,-7.19381136058057e+001°)
4.08300000000000e+003	(1.20755919833412e+002dB,-7.18774965045516e+001°)
4.08400000000000e+003	(1.20757611840040e+002dB,-7.18169279318429e+001°)
4.08500000000000e+003	(1.20759452596135e+002dB,-7.17564235988574e+001°)
4.08600000000000e+003	(1.20761442960668e+002dB,-7.16959994988220e+001°)
4.08700000000000e+003	(1.20763583753109e+002dB,-7.16356719044300e+001°)
4.08800000000000e+003	(1.20765875751826e+002dB,-7.15754573648941e+001°)
4.08900000000000e+003	(1.20768319692470e+002dB,-7.15153727026274e+001°)
4.09000000000000e+003	(1.20770916266356e+002dB,-7.14554350095466e+001°)
4.09100000000000e+003	(1.20773666118833e+002dB,-7.13956616429833e+001°)
4.09200000000000e+003	(1.20776569847651e+002dB,-7.13360702211977e+001°)
4.09300000000000e+003	(1.20779628001301e+002dB,-7.12766786184294e+001°)
4.09400000000000e+003	(1.20782841077507e+002dB,-7.12175049598906e+001°)
4.09500000000000e+003	(1.20786209521331e+002dB,-7.11585676154484e+001°)
4.09600000000000e+003	(1.20789733723803e+002dB,-7.10998851940690e+001°)
4.09700000000000e+003	(1.20793414020167e+002dB,-7.10414765369377e+001°)
4.09800000000000e+003	(1.20797250688296e+002dB,-7.09833607104998e+001°)
4.09900000000000e+003	(1.20801243947083e+002dB,-7.09255569989981e+001°)
4.10000000000000e+003	(1.20805393954857e+002dB,-7.08680848965651e+001°)
4.10100000000000e+003	(1.20809700807812e+002dB,-7.08109640988646e+001°)
4.10200000000000e+003	(1.20814164538456e+002dB,-7.07542144942820e+001°)
4.10300000000000e+003	(1.20818785114081e+002dB,-7.06978561546604e+001°)
4.10400000000000e+003	(1.20823562435267e+002dB,-7.06419093255821e+001°)
4.10500000000000e+003	(1.20828496334405e+002dB,-7.05863944161934e+001°)
4.10600000000000e+003	(1.20833586574260e+002dB,-7.05313319885770e+001°)
4.10700000000000e+003	(1.20838832846567e+002dB,-7.04767427466693e+001°)
4.10800000000000e+003	(1.20844234770660e+002dB,-7.04226475247308e+001°)
4.10900000000000e+003	(1.20849791892157e+002dB,-7.03690672753660e+001°)
4.11000000000000e+003	(1.20855503681672e+002dB,-7.03160230571043e+001°)
4.11100000000000e+003	(1.20861369533590e+002dB,-7.02635360215425e+001°)
4.11200000000000e+003	(1.20867388764885e+002dB,-7.02116274000574e+001°)
4.11300000000000e+003	(1.20873560614000e+002dB,-7.01603184900998e+001°)
4.11400000000000e+003	(1.20879884239773e+002dB,-7.01096306410693e+001°)
4.11500000000000e+003	(1.20886358720443e+002dB,-7.00595852397902e+001°)
4.11600000000000e+003	(1.20892983052699e+002dB,-7.00102036955931e+001°)
4.11700000000000e+003	(1.20899756150817e+002dB,-6.99615074250183e+001°)
4.11800000000000e+003	(1.20906676845854e+002dB,-6.99135178361482e+001°)
4.11900000000000e+003	(1.20913743884919e+002dB,-6.98662563125924e+001°)
4.12000000000000e+003	(1.20920955930530e+002dB,-6.98197441971322e+001°)
4.12100000000000e+003	(1.20928311560037e+002dB,-6.97740027750467e+001°)
4.12200000000000e+003	(1.20935809265142e+002dB,-6.97290532571374e+001°)
4.12300000000000e+003	(1.20943447451491e+002dB,-6.96849167624652e+001°)
4.12400000000000e+003	(1.20951224438369e+002dB,-6.96416143008321e+001°)
4.12500000000000e+003	(1.20959138458473e+002dB,-6.95991667550133e+001°)
4.12600000000000e+003	(1.20967187657791e+002dB,-6.95575948627731e+001°)
4.12700000000000e+003	(1.20975370095566e+002dB,-6.95169191986859e+001°)
4.12800000000000e+003	(1.20983683744366e+002dB,-6.94771601557816e+001°)
4.12900000000000e+003	(1.20992126490249e+002dB,-6.94383379270456e+001°)
4.13000000000000e+003	(1.21000696133038e+002dB,-6.94004724867986e+001°)
4.13100000000000e+003	(1.21009390386689e+002dB,-6.93635835719845e+001°)
4.13200000000000e+003	(1.21018206879778e+002dB,-6.93276906633921e+001°)
4.13300000000000e+003	(1.21027143156075e+002dB,-6.92928129668183e+001°)
4.13400000000000e+003	(1.21036196675261e+002dB,-6.92589693942834e+001°)
4.13500000000000e+003	(1.21045364813709e+002dB,-6.92261785451932e+001°)
4.13600000000000e+003	(1.21054644865412e+002dB,-6.91944586876040e+001°)
4.13700000000000e+003	(1.21064034043004e+002dB,-6.91638277395566e+001°)
4.13800000000000e+003	(1.21073529478896e+002dB,-6.91343032505295e+001°)
4.13900000000000e+003	(1.21083128226523e+002dB,-6.91059023830351e+001°)
4.14000000000000e+003	(1.21092827261702e+002dB,-6.90786418944004e+001°)
4.14100000000000e+003	(1.21102623484101e+002dB,-6.90525381187612e+001°)
4.14200000000000e+003	(1.21112513718816e+002dB,-6.90276069492990e+001°)
4.14300000000000e+003	(1.21122494718058e+002dB,-6.90038638207569e+001°)
4.14400000000000e+003	(1.21132563162952e+002dB,-6.89813236922697e+001°)
4.14500000000000e+003	(1.21142715665435e+002dB,-6.89600010305348e+001°)
4.14600000000000e+003	(1.21152948770267e+002dB,-6.89399097933600e+001°)
4.14700000000000e+003	(1.21163258957136e+002dB,-6.89210634136205e+001°)
4.14800000000000e+003	(1.21173642642879e+002dB,-6.89034747836557e+001°)
4.14900000000000e+003	(1.21184096183782e+002dB,-6.88871562401370e+001°)
4.15000000000000e+003	(1.21194615877994e+002dB,-6.88721195494377e+001°)
4.15100000000000e+003	(1.21205197968025e+002dB,-6.88583758935354e+001°)
4.15200000000000e+003	(1.21215838643337e+002dB,-6.88459358564756e+001°)
4.15300000000000e+003	(1.21226534043020e+002dB,-6.88348094114245e+001°)
4.15400000000000e+003	(1.21237280258554e+002dB,-6.88250059083390e+001°)
4.15500000000000e+003	(1.21248073336650e+002dB,-6.88165340622806e+001°)
4.15600000000000e+003	(1.21258909282167e+002dB,-6.88094019423976e+001°)
4.15700000000000e+003	(1.21269784061100e+002dB,-6.88036169616007e+001°)
4.15800000000000e+003	(1.21280693603633e+002dB,-6.87991858669536e+001°)
4.15900000000000e+003	(1.21291633807260e+002dB,-6.87961147308009e+001°)
4.16000000000000e+003	(1.21302600539962e+002dB,-6.87944089426544e+001°)
4.16100000000000e+003	(1.21313589643432e+002dB,-6.87940732018522e+001°)
4.16200000000000e+003	(1.21324596936355e+002dB,-6.87951115110153e+001°)
4.16300000000000e+003	(1.21335618217728e+002dB,-6.87975271703064e+001°)
4.16400000000000e+003	(1.21346649270218e+002dB,-6.88013227725159e+001°)
4.16500000000000e+003	(1.21357685863548e+002dB,-6.88065001989787e+001°)
4.16600000000000e+003	(1.21368723757920e+002dB,-6.88130606163348e+001°)
4.16700000000000e+003	(1.21379758707447e+002dB,-6.88210044741454e+001°)
4.16800000000000e+003	(1.21390786463607e+002dB,-6.88303315033639e+001°)
4.16900000000000e+003	(1.21401802778707e+002dB,-6.88410407156750e+001°)
4.17000000000000e+003	(1.21412803409349e+002dB,-6.88531304036959e+001°)
4.17100000000000e+003	(1.21423784119890e+002dB,-6.88665981420503e+001°)
4.17200000000000e+003	(1.21434740685908e+002dB,-6.88814407893046e+001°)
4.17300000000000e+003	(1.21445668897637e+002dB,-6.88976544907706e+001°)
4.17400000000000e+003	(1.21456564563393e+002dB,-6.89152346821680e+001°)
4.17500000000000e+003	(1.21467423512977e+002dB,-6.89341760941368e+001°)
4.17600000000000e+003	(1.21478241601041e+002dB,-6.89544727575959e+001°)
4.17700000000000e+003	(1.21489014710420e+002dB,-6.89761180099368e+001°)
4.17800000000000e+003	(1.21499738755425e+002dB,-6.89991045020362e+001°)
4.17900000000000e+003	(1.21510409685088e+002dB,-6.90234242060786e+001°)
4.18000000000000e+003	(1.21521023486351e+002dB,-6.90490684241716e+001°)
4.18100000000000e+003	(1.21531576187203e+002dB,-6.90760277977352e+001°)
4.18200000000000e+003	(1.21542063859755e+002dB,-6.91042923176480e+001°)
4.18300000000000e+003	(1.21552482623240e+002dB,-6.91338513351300e+001°)
4.18400000000000e+003	(1.21562828646950e+002dB,-6.91646935733382e+001°)
4.18500000000000e+003	(1.21573098153094e+002dB,-6.91968071396529e+001°)
4.18600000000000e+003	(1.21583287419575e+002dB,-6.92301795386326e+001°)
4.18700000000000e+003	(1.21593392782682e+002dB,-6.92647976856036e+001°)
4.18800000000000e+003	(1.21603410639692e+002dB,-6.93006479208684e+001°)
4.18900000000000e+003	(1.21613337451386e+002dB,-6.93377160244933e+001°)
4.19000000000000e+003	(1.21623169744466e+002dB,-6.93759872316552e+001°)
4.19100000000000e+003	(1.21632904113870e+002dB,-6.94154462485102e+001°)
4.19200000000000e+003	(1.21642537224991e+002dB,-6.94560772685595e+001°)
4.19300000000000e+003	(1.21652065815789e+002dB,-6.94978639894723e+001°)
4.19400000000000e+003	(1.21661486698800e+002dB,-6.95407896303438e+001°)
4.19500000000000e+003	(1.21670796763031e+002dB,-6.95848369493452e+001°)
4.19600000000000e+003	(1.21679992975746e+002dB,-6.96299882617398e+001°)
4.19700000000000e+003	(1.21689072384146e+002dB,-6.96762254582261e+001°)
4.19800000000000e+003	(1.21698032116926e+002dB,-6.97235300235767e+001°)
4.19900000000000e+003	(1.21706869385723e+002dB,-6.97718830555390e+001°)
4.20000000000000e+003	(1.21715581486451e+002dB,-6.98212652839602e+001°)
4.20100000000000e+003	(1.21724165800510e+002dB,-6.98716570901060e+001°)
4.20200000000000e+003	(1.21732619795892e+002dB,-6.99230385261370e+001°)
4.20300000000000e+003	(1.21740941028160e+002dB,-6.99753893347080e+001°)
4.20400000000000e+003	(1.21749127141315e+002dB,-7.00286889686596e+001°)
4.20500000000000e+003	(1.21757175868547e+002dB,-7.00829166107638e+001°)
4.20600000000000e+003	(1.21765085032873e+002dB,-7.01380511934967e+001°)
4.20700000000000e+003	(1.21772852547656e+002dB,-7.01940714188013e+001°)
4.20800000000000e+003	(1.21780476417014e+002dB,-7.02509557778102e+001°)
4.20900000000000e+003	(1.21787954736118e+002dB,-7.03086825704995e+001°)
4.21000000000000e+003	(1.21795285691379e+002dB,-7.03672299252385e+001°)
4.21100000000000e+003	(1.21802467560523e+002dB,-7.04265758182126e+001°)
4.21200000000000e+003	(1.21809498712568e+002dB,-7.04866980926842e+001°)
4.21300000000000e+003	(1.21816377607687e+002dB,-7.05475744780693e+001°)
4.21400000000000e+003	(1.21823102796977e+002dB,-7.06091826088002e+001°)
4.21500000000000e+003	(1.21829672922120e+002dB,-7.06715000429493e+001°)
4.21600000000000e+003	(1.21836086714959e+002dB,-7.07345042805915e+001°)
4.21700000000000e+003	(1.21842342996967e+002dB,-7.07981727818780e+001°)
4.21800000000000e+003	(1.21848440678632e+002dB,-7.08624829848048e+001°)
4.21900000000000e+003	(1.21854378758755e+002dB,-7.09274123226486e+001°)
4.22000000000000e+003	(1.21860156323655e+002dB,-7.09929382410560e+001°)
4.22100000000000e+003	(1.21865772546301e+002dB,-7.10590382147644e+001°)
