Freq.	-V(n001)/I(I1)
4.25500000000000e+003	1.97354244913937e+005,9.40030620382371e+004
4.25600000000000e+003	1.97382643842362e+005,9.39648990095542e+004
4.25700000000000e+003	1.97411012124087e+005,9.39267269496325e+004
4.25800000000000e+003	1.97439349757562e+005,9.38885458794055e+004
4.25900000000000e+003	1.97467656741251e+005,9.38503558197997e+004
4.26000000000000e+003	1.97495933073638e+005,9.38121567917353e+004
4.26100000000000e+003	1.97524178753217e+005,9.37739488161270e+004
4.26200000000000e+003	1.97552393778503e+005,9.37357319138817e+004
4.26300000000000e+003	1.97580578148022e+005,9.36975061059011e+004
4.26400000000000e+003	1.97608731860318e+005,9.36592714130798e+004
4.26500000000000e+003	1.97636854913951e+005,9.36210278563061e+004
4.26600000000000e+003	1.97664947307495e+005,9.35827754564617e+004
4.26700000000000e+003	1.97693009039540e+005,9.35445142344219e+004
4.26800000000000e+003	1.97721040108693e+005,9.35062442110554e+004
4.26900000000000e+003	1.97749040513573e+005,9.34679654072244e+004
4.27000000000000e+003	1.97777010252819e+005,9.34296778437843e+004
4.27100000000000e+003	1.97804949325082e+005,9.33913815415843e+004
4.27200000000000e+003	1.97832857729031e+005,9.33530765214667e+004
4.27300000000000e+003	1.97860735463348e+005,9.33147628042670e+004
4.27400000000000e+003	1.97888582526732e+005,9.32764404108142e+004
4.27500000000000e+003	1.97916398917898e+005,9.32381093619309e+004
4.27600000000000e+003	1.97944184635576e+005,9.31997696784322e+004
4.27700000000000e+003	1.97971939678510e+005,9.31614213811273e+004
4.27800000000000e+003	1.97999664045462e+005,9.31230644908180e+004
4.27900000000000e+003	1.98027357735207e+005,9.30846990282998e+004
4.28000000000000e+003	1.98055020746537e+005,9.30463250143611e+004
4.28100000000000e+003	1.98082653078260e+005,9.30079424697836e+004
4.28200000000000e+003	1.98110254729197e+005,9.29695514153418e+004
4.28300000000000e+003	1.98137825698187e+005,9.29311518718039e+004
4.28400000000000e+003	1.98165365984083e+005,9.28927438599308e+004
4.28500000000000e+003	1.98192875585754e+005,9.28543274004763e+004
4.28600000000000e+003	1.98220354502083e+005,9.28159025141880e+004
4.28700000000000e+003	1.98247802731971e+005,9.27774692218057e+004
4.28800000000000e+003	1.98275220274333e+005,9.27390275440627e+004
4.28900000000000e+003	1.98302607128098e+005,9.27005775016851e+004
4.29000000000000e+003	1.98329963292213e+005,9.26621191153921e+004
4.29100000000000e+003	1.98357288765638e+005,9.26236524058957e+004
4.29200000000000e+003	1.98384583547350e+005,9.25851773939008e+004
4.29300000000000e+003	1.98411847636340e+005,9.25466941001053e+004
4.29400000000000e+003	1.98439081031617e+005,9.25082025452000e+004
4.29500000000000e+003	1.98466283732202e+005,9.24697027498684e+004
4.29600000000000e+003	1.98493455737133e+005,9.24311947347870e+004
4.29700000000000e+003	1.98520597045463e+005,9.23926785206249e+004
4.29800000000000e+003	1.98547707656261e+005,9.23541541280442e+004
4.29900000000000e+003	1.98574787568610e+005,9.23156215776996e+004
4.30000000000000e+003	1.98601836781610e+005,9.22770808902386e+004
4.30100000000000e+003	1.98628855294375e+005,9.22385320863015e+004
4.30200000000000e+003	1.98655843106034e+005,9.21999751865210e+004
4.30300000000000e+003	1.98682800215732e+005,9.21614102115228e+004
4.30400000000000e+003	1.98709726622630e+005,9.21228371819251e+004
4.30500000000000e+003	1.98736622325902e+005,9.20842561183387e+004
4.30600000000000e+003	1.98763487324740e+005,9.20456670413669e+004
4.30700000000000e+003	1.98790321618350e+005,9.20070699716060e+004
4.30800000000000e+003	1.98817125205952e+005,9.19684649296444e+004
4.30900000000000e+003	1.98843898086783e+005,9.19298519360630e+004
4.31000000000000e+003	1.98870640260095e+005,9.18912310114357e+004
4.31100000000000e+003	1.98897351725154e+005,9.18526021763284e+004
4.31200000000000e+003	1.98924032481243e+005,9.18139654512996e+004
4.31300000000000e+003	1.98950682527659e+005,9.17753208569004e+004
4.31400000000000e+003	1.98977301863713e+005,9.17366684136741e+004
4.31500000000000e+003	1.99003890488734e+005,9.16980081421567e+004
4.31600000000000e+003	1.99030448402065e+005,9.16593400628760e+004
4.31700000000000e+003	1.99056975603063e+005,9.16206641963528e+004
4.31800000000000e+003	1.99083472091102e+005,9.15819805630998e+004
4.31900000000000e+003	1.99109937865570e+005,9.15432891836222e+004
4.32000000000000e+003	1.99136372925869e+005,9.15045900784172e+004
4.32100000000000e+003	1.99162777271419e+005,9.14658832679745e+004
4.32200000000000e+003	1.99189150901654e+005,9.14271687727762e+004
4.32300000000000e+003	1.99215493816022e+005,9.13884466132962e+004
4.32400000000000e+003	1.99241806013986e+005,9.13497168100010e+004
4.32500000000000e+003	1.99268087495027e+005,9.13109793833489e+004
4.32600000000000e+003	1.99294338258638e+005,9.12722343537905e+004
4.32700000000000e+003	1.99320558304327e+005,9.12334817417684e+004
4.32800000000000e+003	1.99346747631621e+005,9.11947215677174e+004
4.32900000000000e+003	1.99372906240056e+005,9.11559538520644e+004
4.33000000000000e+003	1.99399034129189e+005,9.11171786152283e+004
4.33100000000000e+003	1.99425131298589e+005,9.10783958776202e+004
4.33200000000000e+003	1.99451197747839e+005,9.10396056596427e+004
4.33300000000000e+003	1.99477233476540e+005,9.10008079816910e+004
4.33400000000000e+003	1.99503238484305e+005,9.09620028641518e+004
4.33500000000000e+003	1.99529212770765e+005,9.09231903274039e+004
4.33600000000000e+003	1.99555156335565e+005,9.08843703918180e+004
4.33700000000000e+003	1.99581069178362e+005,9.08455430777566e+004
4.33800000000000e+003	1.99606951298833e+005,9.08067084055744e+004
4.33900000000000e+003	1.99632802696666e+005,9.07678663956174e+004
4.34000000000000e+003	1.99658623371567e+005,9.07290170682239e+004
4.34100000000000e+003	1.99684413323254e+005,9.06901604437235e+004
4.34200000000000e+003	1.99710172551462e+005,9.06512965424380e+004
4.34300000000000e+003	1.99735901055941e+005,9.06124253846809e+004
4.34400000000000e+003	1.99761598836454e+005,9.05735469907570e+004
4.34500000000000e+003	1.99787265892781e+005,9.05346613809634e+004
4.34600000000000e+003	1.99812902224717e+005,9.04957685755884e+004
4.34700000000000e+003	1.99838507832069e+005,9.04568685949123e+004
4.34800000000000e+003	1.99864082714663e+005,9.04179614592067e+004
4.34900000000000e+003	1.99889626872338e+005,9.03790471887349e+004
4.35000000000000e+003	1.99915140304946e+005,9.03401258037521e+004
4.35100000000000e+003	1.99940623012357e+005,9.03011973245044e+004
4.35200000000000e+003	1.99966074994454e+005,9.02622617712303e+004
4.35300000000000e+003	1.99991496251136e+005,9.02233191641589e+004
4.35400000000000e+003	2.00016886782316e+005,9.01843695235113e+004
4.35500000000000e+003	2.00042246587922e+005,9.01454128695002e+004
4.35600000000000e+003	2.00067575667897e+005,9.01064492223293e+004
4.35700000000000e+003	2.00092874022199e+005,9.00674786021941e+004
4.35800000000000e+003	2.00118141650801e+005,9.00285010292810e+004
4.35900000000000e+003	2.00143378553689e+005,8.99895165237685e+004
4.36000000000000e+003	2.00168584730867e+005,8.99505251058258e+004
4.36100000000000e+003	2.00193760182350e+005,8.99115267956138e+004
4.36200000000000e+003	2.00218904908172e+005,8.98725216132843e+004
4.36300000000000e+003	2.00244018908378e+005,8.98335095789808e+004
4.36400000000000e+003	2.00269102183031e+005,8.97944907128379e+004
4.36500000000000e+003	2.00294154732205e+005,8.97554650349812e+004
4.36600000000000e+003	2.00319176555992e+005,8.97164325655279e+004
4.36700000000000e+003	2.00344167654498e+005,8.96773933245860e+004
4.36800000000000e+003	2.00369128027843e+005,8.96383473322551e+004
4.36900000000000e+003	2.00394057676162e+005,8.95992946086255e+004
4.37000000000000e+003	2.00418956599604e+005,8.95602351737788e+004
4.37100000000000e+003	2.00443824798335e+005,8.95211690477875e+004
4.37200000000000e+003	2.00468662272533e+005,8.94820962507153e+004
4.37300000000000e+003	2.00493469022393e+005,8.94430168026173e+004
4.37400000000000e+003	2.00518245048122e+005,8.94039307235389e+004
4.37500000000000e+003	2.00542990349945e+005,8.93648380335169e+004
4.37600000000000e+003	2.00567704928098e+005,8.93257387525791e+004
4.37700000000000e+003	2.00592388782835e+005,8.92866329007443e+004
4.37800000000000e+003	2.00617041914423e+005,8.92475204980218e+004
4.37900000000000e+003	2.00641664323143e+005,8.92084015644121e+004
4.38000000000000e+003	2.00666256009292e+005,8.91692761199065e+004
4.38100000000000e+003	2.00690816973182e+005,8.91301441844873e+004
4.38200000000000e+003	2.00715347215136e+005,8.90910057781275e+004
4.38300000000000e+003	2.00739846735497e+005,8.90518609207907e+004
4.38400000000000e+003	2.00764315534618e+005,8.90127096324317e+004
4.38500000000000e+003	2.00788753612869e+005,8.89735519329955e+004
4.38600000000000e+003	2.00813160970635e+005,8.89343878424185e+004
4.38700000000000e+003	2.00837537608313e+005,8.88952173806271e+004
4.38800000000000e+003	2.00861883526316e+005,8.88560405675389e+004
4.38900000000000e+003	2.00886198725073e+005,8.88168574230618e+004
4.39000000000000e+003	2.00910483205025e+005,8.87776679670947e+004
4.39100000000000e+003	2.00934736966630e+005,8.87384722195269e+004
4.39200000000000e+003	2.00958960010358e+005,8.86992702002381e+004
4.39300000000000e+003	2.00983152336694e+005,8.86600619290987e+004
4.39400000000000e+003	2.01007313946140e+005,8.86208474259699e+004
4.39500000000000e+003	2.01031444839210e+005,8.85816267107029e+004
4.39600000000000e+003	2.01055545016432e+005,8.85423998031398e+004
4.39700000000000e+003	2.01079614478352e+005,8.85031667231130e+004
4.39800000000000e+003	2.01103653225525e+005,8.84639274904452e+004
4.39900000000000e+003	2.01127661258526e+005,8.84246821249501e+004
4.40000000000000e+003	2.01151638577941e+005,8.83854306464309e+004
4.40100000000000e+003	2.01175585184371e+005,8.83461730746817e+004
4.40200000000000e+003	2.01199501078432e+005,8.83069094294871e+004
4.40300000000000e+003	2.01223386260754e+005,8.82676397306212e+004
4.40400000000000e+003	2.01247240731982e+005,8.82283639978495e+004
4.40500000000000e+003	2.01271064492775e+005,8.81890822509272e+004
4.40600000000000e+003	2.01294857543807e+005,8.81497945095994e+004
4.40700000000000e+003	2.01318619885764e+005,8.81105007936020e+004
4.40800000000000e+003	2.01342351519348e+005,8.80712011226608e+004
4.40900000000000e+003	2.01366052445277e+005,8.80318955164919e+004
4.41000000000000e+003	2.01389722664282e+005,8.79925839948014e+004
4.41100000000000e+003	2.01413362177106e+005,8.79532665772857e+004
4.41200000000000e+003	2.01436970984509e+005,8.79139432836311e+004
4.41300000000000e+003	2.01460549087266e+005,8.78746141335141e+004
4.41400000000000e+003	2.01484096486164e+005,8.78352791466012e+004
4.41500000000000e+003	2.01507613182005e+005,8.77959383425489e+004
4.41600000000000e+003	2.01531099175607e+005,8.77565917410038e+004
4.41700000000000e+003	2.01554554467799e+005,8.77172393616023e+004
4.41800000000000e+003	2.01577979059427e+005,8.76778812239711e+004
4.41900000000000e+003	2.01601372951350e+005,8.76385173477263e+004
4.42000000000000e+003	2.01624736144441e+005,8.75991477524742e+004
4.42100000000000e+003	2.01648068639590e+005,8.75597724578112e+004
4.42200000000000e+003	2.01671370437697e+005,8.75203914833229e+004
4.42300000000000e+003	2.01694641539678e+005,8.74810048485854e+004
4.42400000000000e+003	2.01717881946465e+005,8.74416125731643e+004
4.42500000000000e+003	2.01741091659002e+005,8.74022146766151e+004
4.42600000000000e+003	2.01764270678247e+005,8.73628111784826e+004
4.42700000000000e+003	2.01787419005174e+005,8.73234020983019e+004
4.42800000000000e+003	2.01810536640769e+005,8.72839874555977e+004
4.42900000000000e+003	2.01833623586034e+005,8.72445672698841e+004
4.43000000000000e+003	2.01856679841985e+005,8.72051415606651e+004
4.43100000000000e+003	2.01879705409650e+005,8.71657103474341e+004
4.43200000000000e+003	2.01902700290074e+005,8.71262736496744e+004
4.43300000000000e+003	2.01925664484314e+005,8.70868314868586e+004
4.43400000000000e+003	2.01948597993441e+005,8.70473838784489e+004
4.43500000000000e+003	2.01971500818543e+005,8.70079308438975e+004
4.43600000000000e+003	2.01994372960719e+005,8.69684724026454e+004
4.43700000000000e+003	2.02017214421082e+005,8.69290085741234e+004
4.43800000000000e+003	2.02040025200762e+005,8.68895393777518e+004
4.43900000000000e+003	2.02062805300899e+005,8.68500648329403e+004
4.44000000000000e+003	2.02085554722652e+005,8.68105849590879e+004
4.44100000000000e+003	2.02108273467188e+005,8.67710997755831e+004
4.44200000000000e+003	2.02130961535694e+005,8.67316093018038e+004
4.44300000000000e+003	2.02153618929367e+005,8.66921135571170e+004
4.44400000000000e+003	2.02176245649419e+005,8.66526125608793e+004
4.44500000000000e+003	2.02198841697076e+005,8.66131063324364e+004
4.44600000000000e+003	2.02221407073579e+005,8.65735948911232e+004
4.44700000000000e+003	2.02243941780182e+005,8.65340782562640e+004
4.44800000000000e+003	2.02266445818152e+005,8.64945564471720e+004
4.44900000000000e+003	2.02288919188772e+005,8.64550294831502e+004
4.45000000000000e+003	2.02311361893339e+005,8.64154973834902e+004
4.45100000000000e+003	2.02333773933160e+005,8.63759601674729e+004
4.45200000000000e+003	2.02356155309561e+005,8.63364178543682e+004
4.45300000000000e+003	2.02378506023880e+005,8.62968704634355e+004
4.45400000000000e+003	2.02400826077467e+005,8.62573180139224e+004
4.45500000000000e+003	2.02423115471688e+005,8.62177605250663e+004
4.45600000000000e+003	2.02445374207922e+005,8.61781980160936e+004
4.45700000000000e+003	2.02467602287562e+005,8.61386305062191e+004
4.45800000000000e+003	2.02489799712016e+005,8.60990580146474e+004
4.45900000000000e+003	2.02511966482704e+005,8.60594805605709e+004
4.46000000000000e+003	2.02534102601062e+005,8.60198981631720e+004
4.46100000000000e+003	2.02556208068536e+005,8.59803108416215e+004
4.46200000000000e+003	2.02578282886590e+005,8.59407186150788e+004
4.46300000000000e+003	2.02600327056699e+005,8.59011215026926e+004
4.46400000000000e+003	2.02622340580354e+005,8.58615195236001e+004
4.46500000000000e+003	2.02644323459058e+005,8.58219126969275e+004
4.46600000000000e+003	2.02666275694328e+005,8.57823010417897e+004
4.46700000000000e+003	2.02688197287695e+005,8.57426845772901e+004
4.46800000000000e+003	2.02710088240704e+005,8.57030633225211e+004
4.46900000000000e+003	2.02731948554914e+005,8.56634372965636e+004
4.47000000000000e+003	2.02753778231896e+005,8.56238065184872e+004
4.47100000000000e+003	2.02775577273238e+005,8.55841710073499e+004
4.47200000000000e+003	2.02797345680538e+005,8.55445307821988e+004
4.47300000000000e+003	2.02819083455409e+005,8.55048858620694e+004
4.47400000000000e+003	2.02840790599479e+005,8.54652362659854e+004
4.47500000000000e+003	2.02862467114389e+005,8.54255820129594e+004
4.47600000000000e+003	2.02884113001792e+005,8.53859231219924e+004
4.47700000000000e+003	2.02905728263356e+005,8.53462596120738e+004
4.47800000000000e+003	2.02927312900763e+005,8.53065915021814e+004
4.47900000000000e+003	2.02948866915708e+005,8.52669188112818e+004
4.48000000000000e+003	2.02970390309900e+005,8.52272415583294e+004
4.48100000000000e+003	2.02991883085061e+005,8.51875597622675e+004
4.48200000000000e+003	2.03013345242927e+005,8.51478734420275e+004
4.48300000000000e+003	2.03034776785247e+005,8.51081826165291e+004
4.48400000000000e+003	2.03056177713785e+005,8.50684873046804e+004
4.48500000000000e+003	2.03077548030316e+005,8.50287875253777e+004
4.48600000000000e+003	2.03098887736632e+005,8.49890832975056e+004
4.48700000000000e+003	2.03120196834535e+005,8.49493746399370e+004
4.48800000000000e+003	2.03141475325843e+005,8.49096615715326e+004
4.48900000000000e+003	2.03162723212386e+005,8.48699441111418e+004
4.49000000000000e+003	2.03183940496009e+005,8.48302222776018e+004
4.49100000000000e+003	2.03205127178568e+005,8.47904960897380e+004
4.49200000000000e+003	2.03226283261936e+005,8.47507655663638e+004
4.49300000000000e+003	2.03247408747996e+005,8.47110307262808e+004
4.49400000000000e+003	2.03268503638646e+005,8.46712915882786e+004
4.49500000000000e+003	2.03289567935798e+005,8.46315481711350e+004
4.49600000000000e+003	2.03310601641376e+005,8.45918004936154e+004
4.49700000000000e+003	2.03331604757319e+005,8.45520485744734e+004
4.49800000000000e+003	2.03352577285579e+005,8.45122924324503e+004
4.49900000000000e+003	2.03373519228119e+005,8.44725320862759e+004
4.50000000000000e+003	2.03394430586918e+005,8.44327675546672e+004
4.50100000000000e+003	2.03415311363969e+005,8.43929988563293e+004
4.50200000000000e+003	2.03436161561276e+005,8.43532260099553e+004
4.50300000000000e+003	2.03456981180857e+005,8.43134490342259e+004
4.50400000000000e+003	2.03477770224743e+005,8.42736679478098e+004
4.50500000000000e+003	2.03498528694982e+005,8.42338827693632e+004
4.50600000000000e+003	2.03519256593629e+005,8.41940935175302e+004
4.50700000000000e+003	2.03539953922757e+005,8.41543002109423e+004
4.50800000000000e+003	2.03560620684450e+005,8.41145028682192e+004
4.50900000000000e+003	2.03581256880808e+005,8.40747015079678e+004
4.51000000000000e+003	2.03601862513940e+005,8.40348961487828e+004
4.51100000000000e+003	2.03622437585972e+005,8.39950868092467e+004
4.51200000000000e+003	2.03642982099042e+005,8.39552735079291e+004
4.51300000000000e+003	2.03663496055300e+005,8.39154562633874e+004
4.51400000000000e+003	2.03683979456910e+005,8.38756350941667e+004
4.51500000000000e+003	2.03704432306051e+005,8.38358100187992e+004
4.51600000000000e+003	2.03724854604912e+005,8.37959810558050e+004
4.51700000000000e+003	2.03745246355698e+005,8.37561482236911e+004
4.51800000000000e+003	2.03765607560625e+005,8.37163115409527e+004
4.51900000000000e+003	2.03785938221924e+005,8.36764710260714e+004
4.52000000000000e+003	2.03806238341837e+005,8.36366266975171e+004
4.52100000000000e+003	2.03826507922621e+005,8.35967785737466e+004
4.52200000000000e+003	2.03846746966546e+005,8.35569266732038e+004
4.52300000000000e+003	2.03866955475893e+005,8.35170710143201e+004
4.52400000000000e+003	2.03887133452959e+005,8.34772116155142e+004
4.52500000000000e+003	2.03907280900052e+005,8.34373484951921e+004
4.52600000000000e+003	2.03927397819494e+005,8.33974816717470e+004
4.52700000000000e+003	2.03947484213619e+005,8.33576111635590e+004
4.52800000000000e+003	2.03967540084775e+005,8.33177369889955e+004
4.52900000000000e+003	2.03987565435324e+005,8.32778591664114e+004
4.53000000000000e+003	2.04007560267639e+005,8.32379777141477e+004
4.53100000000000e+003	2.04027524584107e+005,8.31980926505337e+004
4.53200000000000e+003	2.04047458387127e+005,8.31582039938851e+004
4.53300000000000e+003	2.04067361679112e+005,8.31183117625043e+004
4.53400000000000e+003	2.04087234462489e+005,8.30784159746816e+004
4.53500000000000e+003	2.04107076739696e+005,8.30385166486934e+004
4.53600000000000e+003	2.04126888513184e+005,8.29986138028034e+004
4.53700000000000e+003	2.04146669785418e+005,8.29587074552625e+004
4.53800000000000e+003	2.04166420558875e+005,8.29187976243079e+004
4.53900000000000e+003	2.04186140836046e+005,8.28788843281640e+004
4.54000000000000e+003	2.04205830619434e+005,8.28389675850420e+004
4.54100000000000e+003	2.04225489911555e+005,8.27990474131399e+004
4.54200000000000e+003	2.04245118714938e+005,8.27591238306425e+004
4.54300000000000e+003	2.04264717032124e+005,8.27191968557212e+004
4.54400000000000e+003	2.04284284865669e+005,8.26792665065344e+004
4.54500000000000e+003	2.04303822218140e+005,8.26393328012269e+004
4.54600000000000e+003	2.04323329092117e+005,8.25993957579305e+004
4.54700000000000e+003	2.04342805490194e+005,8.25594553947633e+004
4.54800000000000e+003	2.04362251414975e+005,8.25195117298302e+004
4.54900000000000e+003	2.04381666869080e+005,8.24795647812227e+004
4.55000000000000e+003	2.04401051855139e+005,8.24396145670189e+004
4.55100000000000e+003	2.04420406375798e+005,8.23996611052834e+004
4.55200000000000e+003	2.04439730433713e+005,8.23597044140672e+004
4.55300000000000e+003	2.04459024031553e+005,8.23197445114078e+004
4.55400000000000e+003	2.04478287172001e+005,8.22797814153294e+004
4.55500000000000e+003	2.04497519857751e+005,8.22398151438426e+004
4.55600000000000e+003	2.04516722091512e+005,8.21998457149440e+004
4.55700000000000e+003	2.04535893876003e+005,8.21598731466168e+004
4.55800000000000e+003	2.04555035213958e+005,8.21198974568308e+004
4.55900000000000e+003	2.04574146108122e+005,8.20799186635419e+004
4.56000000000000e+003	2.04593226561253e+005,8.20399367846924e+004
4.56100000000000e+003	2.04612276576122e+005,8.19999518382106e+004
4.56200000000000e+003	2.04631296155513e+005,8.19599638420113e+004
4.56300000000000e+003	2.04650285302221e+005,8.19199728139956e+004
4.56400000000000e+003	2.04669244019056e+005,8.18799787720504e+004
4.56500000000000e+003	2.04688172308838e+005,8.18399817340491e+004
4.56600000000000e+003	2.04707070174401e+005,8.17999817178512e+004
4.56700000000000e+003	2.04725937618591e+005,8.17599787413022e+004
4.56800000000000e+003	2.04744774644268e+005,8.17199728222336e+004
4.56900000000000e+003	2.04763581254301e+005,8.16799639784634e+004
4.57000000000000e+003	2.04782357451576e+005,8.16399522277949e+004
4.57100000000000e+003	2.04801103238988e+005,8.15999375880181e+004
4.57200000000000e+003	2.04819818619446e+005,8.15599200769085e+004
4.57300000000000e+003	2.04838503595872e+005,8.15198997122279e+004
4.57400000000000e+003	2.04857158171198e+005,8.14798765117236e+004
4.57500000000000e+003	2.04875782348371e+005,8.14398504931291e+004
4.57600000000000e+003	2.04894376130350e+005,8.13998216741638e+004
4.57700000000000e+003	2.04912939520105e+005,8.13597900725326e+004
4.57800000000000e+003	2.04931472520619e+005,8.13197557059267e+004
4.57900000000000e+003	2.04949975134888e+005,8.12797185920226e+004
4.58000000000000e+003	2.04968447365921e+005,8.12396787484829e+004
4.58100000000000e+003	2.04986889216737e+005,8.11996361929555e+004
4.58200000000000e+003	2.05005300690369e+005,8.11595909430746e+004
4.58300000000000e+003	2.05023681789863e+005,8.11195430164595e+004
4.58400000000000e+003	2.05042032518275e+005,8.10794924307156e+004
4.58500000000000e+003	2.05060352878675e+005,8.10394392034337e+004
4.58600000000000e+003	2.05078642874145e+005,8.09993833521901e+004
4.58700000000000e+003	2.05096902507779e+005,8.09593248945467e+004
4.58800000000000e+003	2.05115131782683e+005,8.09192638480511e+004
4.58900000000000e+003	2.05133330701977e+005,8.08792002302363e+004
4.59000000000000e+003	2.05151499268791e+005,8.08391340586208e+004
4.59100000000000e+003	2.05169637486268e+005,8.07990653507083e+004
4.59200000000000e+003	2.05187745357564e+005,8.07589941239883e+004
4.59300000000000e+003	2.05205822885845e+005,8.07189203959356e+004
4.59400000000000e+003	2.05223870074292e+005,8.06788441840102e+004
4.59500000000000e+003	2.05241886926097e+005,8.06387655056578e+004
4.59600000000000e+003	2.05259873444462e+005,8.05986843783088e+004
4.59700000000000e+003	2.05277829632605e+005,8.05586008193794e+004
4.59800000000000e+003	2.05295755493754e+005,8.05185148462708e+004
4.59900000000000e+003	2.05313651031149e+005,8.04784264763696e+004
4.60000000000000e+003	2.05331516248041e+005,8.04383357270476e+004
4.60100000000000e+003	2.05349351147697e+005,8.03982426156616e+004
4.60200000000000e+003	2.05367155733392e+005,8.03581471595537e+004
4.60300000000000e+003	2.05384930008414e+005,8.03180493760509e+004
4.60400000000000e+003	2.05402673976065e+005,8.02779492824657e+004
4.60500000000000e+003	2.05420387639657e+005,8.02378468960952e+004
4.60600000000000e+003	2.05438071002515e+005,8.01977422342218e+004
4.60700000000000e+003	2.05455724067975e+005,8.01576353141130e+004
4.60800000000000e+003	2.05473346839385e+005,8.01175261530209e+004
4.60900000000000e+003	2.05490939320107e+005,8.00774147681829e+004
4.61000000000000e+003	2.05508501513513e+005,8.00373011768210e+004
4.61100000000000e+003	2.05526033422988e+005,7.99971853961426e+004
4.61200000000000e+003	2.05543535051927e+005,7.99570674433394e+004
4.61300000000000e+003	2.05561006403738e+005,7.99169473355883e+004
4.61400000000000e+003	2.05578447481843e+005,7.98768250900510e+004
4.61500000000000e+003	2.05595858289673e+005,7.98367007238737e+004
4.61600000000000e+003	2.05613238830672e+005,7.97965742541875e+004
4.61700000000000e+003	2.05630589108296e+005,7.97564456981084e+004
4.61800000000000e+003	2.05647909126012e+005,7.97163150727368e+004
4.61900000000000e+003	2.05665198887300e+005,7.96761823951581e+004
4.62000000000000e+003	2.05682458395650e+005,7.96360476824422e+004
4.62100000000000e+003	2.05699687654566e+005,7.95959109516431e+004
4.62200000000000e+003	2.05716886667563e+005,7.95557722198006e+004
4.62300000000000e+003	2.05734055438167e+005,7.95156315039378e+004
4.62400000000000e+003	2.05751193969916e+005,7.94754888210628e+004
4.62500000000000e+003	2.05768302266361e+005,7.94353441881684e+004
4.62600000000000e+003	2.05785380331063e+005,7.93951976222317e+004
4.62700000000000e+003	2.05802428167595e+005,7.93550491402143e+004
4.62800000000000e+003	2.05819445779543e+005,7.93148987590620e+004
4.62900000000000e+003	2.05836433170504e+005,7.92747464957053e+004
4.63000000000000e+003	2.05853390344085e+005,7.92345923670589e+004
4.63100000000000e+003	2.05870317303907e+005,7.91944363900217e+004
4.63200000000000e+003	2.05887214053602e+005,7.91542785814770e+004
4.63300000000000e+003	2.05904080596813e+005,7.91141189582927e+004
4.63400000000000e+003	2.05920916937195e+005,7.90739575373202e+004
4.63500000000000e+003	2.05937723078414e+005,7.90337943353958e+004
4.63600000000000e+003	2.05954499024149e+005,7.89936293693399e+004
4.63700000000000e+003	2.05971244778089e+005,7.89534626559566e+004
4.63800000000000e+003	2.05987960343935e+005,7.89132942120345e+004
4.63900000000000e+003	2.06004645725401e+005,7.88731240543465e+004
4.64000000000000e+003	2.06021300926210e+005,7.88329521996489e+004
4.64100000000000e+003	2.06037925950098e+005,7.87927786646826e+004
4.64200000000000e+003	2.06054520800812e+005,7.87526034661724e+004
4.64300000000000e+003	2.06071085482111e+005,7.87124266208269e+004
4.64400000000000e+003	2.06087619997766e+005,7.86722481453389e+004
4.64500000000000e+003	2.06104124351557e+005,7.86320680563850e+004
4.64600000000000e+003	2.06120598547278e+005,7.85918863706259e+004
4.64700000000000e+003	2.06137042588732e+005,7.85517031047056e+004
4.64800000000000e+003	2.06153456479737e+005,7.85115182752525e+004
4.64900000000000e+003	2.06169840224119e+005,7.84713318988787e+004
4.65000000000000e+003	2.06186193825716e+005,7.84311439921800e+004
4.65100000000000e+003	2.06202517288379e+005,7.83909545717361e+004
4.65200000000000e+003	2.06218810615969e+005,7.83507636541100e+004
4.65300000000000e+003	2.06235073812358e+005,7.83105712558488e+004
4.65400000000000e+003	2.06251306881429e+005,7.82703773934834e+004
4.65500000000000e+003	2.06267509827079e+005,7.82301820835278e+004
4.65600000000000e+003	2.06283682653214e+005,7.81899853424802e+004
4.65700000000000e+003	2.06299825363751e+005,7.81497871868216e+004
4.65800000000000e+003	2.06315937962618e+005,7.81095876330174e+004
4.65900000000000e+003	2.06332020453757e+005,7.80693866975164e+004
4.66000000000000e+003	2.06348072841119e+005,7.80291843967501e+004
4.66100000000000e+003	2.06364095128665e+005,7.79889807471346e+004
4.66200000000000e+003	2.06380087320370e+005,7.79487757650683e+004
4.66300000000000e+003	2.06396049420219e+005,7.79085694669340e+004
4.66400000000000e+003	2.06411981432207e+005,7.78683618690971e+004
4.66500000000000e+003	2.06427883360342e+005,7.78281529879070e+004
4.66600000000000e+003	2.06443755208642e+005,7.77879428396957e+004
4.66700000000000e+003	2.06459596981137e+005,7.77477314407792e+004
4.66800000000000e+003	2.06475408681866e+005,7.77075188074565e+004
4.66900000000000e+003	2.06491190314881e+005,7.76673049560095e+004
4.67000000000000e+003	2.06506941884245e+005,7.76270899027037e+004
4.67100000000000e+003	2.06522663394032e+005,7.75868736637877e+004
4.67200000000000e+003	2.06538354848326e+005,7.75466562554932e+004
4.67300000000000e+003	2.06554016251223e+005,7.75064376940351e+004
4.67400000000000e+003	2.06569647606828e+005,7.74662179956110e+004
4.67500000000000e+003	2.06585248919261e+005,7.74259971764020e+004
4.67600000000000e+003	2.06600820192650e+005,7.73857752525720e+004
4.67700000000000e+003	2.06616361431134e+005,7.73455522402681e+004
